,BILL DATE,SOLD TO PARTY,QTY(1000 SM3),INDUSTORY SECTOR,Receiving Point,Average Temperature,holiday_count,deferred_3,deferred_4,deferred_6
1186,2021-12-31,10347,11375.328,Power Industry,"Delhi, India",12.912745098039217,1,10635.146333333332,10783.00475,10467.3035
1187,2022-01-15,10347,10195.744,Power Industry,"Delhi, India",12.564583333333331,1,10858.265,10820.191749999998,10753.883833333333
1188,2022-01-31,10347,10985.972,Power Industry,"Delhi, India",11.565196078431372,1,10696.255,10692.63475,10783.848499999998
1189,2022-02-15,10347,10503.393,Power Industry,"Delhi, India",14.1,0,10852.348,10768.68425,10743.747166666666
1190,2022-02-28,10347,9347.935,Power Industry,"Delhi, India",13.625877192982456,0,10561.703,10765.109250000001,10709.983999999999
1191,2022-03-15,10347,9160.907,Power Industry,"Delhi, India",21.267447916666665,0,10279.099999999999,10258.261,10487.6775
1192,2022-03-31,10347,9189.426,Power Industry,"Delhi, India",28.325,1,9670.745,9999.55175,10261.5465
1193,2022-04-15,10347,8645.341,Power Industry,"Delhi, India",31.4078125,2,9232.756,9550.41525,9897.2295
1194,2022-04-30,10347,9739.857,Power Industry,"Delhi, India",32.335887096774194,2,8998.557999999999,9085.90225,9638.829
1195,2022-05-15,10347,11139.757,Power Industry,"Delhi, India",33.89661458333333,3,9191.541333333334,9183.88275,9431.143166666667
1196,2022-05-31,10347,11453.928,Power Industry,"Delhi, India",32.66053921568628,0,9841.651666666667,9678.59525,9537.203833333333
1197,2022-06-15,10347,10709.843,Power Industry,"Delhi, India",33.827217741935485,1,10777.847333333333,10244.72075,9888.202666666666
1198,2022-06-30,10347,10450.809,Power Industry,"Delhi, India",33.2584219858156,0,11101.176,10760.84625,10146.358666666667
1199,2022-07-15,10347,10002.342,Power Industry,"Delhi, India",30.34296875,2,10871.526666666667,10938.58425,10356.589166666667
1200,2022-07-31,10347,10672.644,Power Industry,"Delhi, India",28.786519607843136,0,10387.664666666666,10654.2305,10582.756
1201,2022-08-15,10347,7312.378,Power Industry,"Delhi, India",28.816666666666663,2,10375.265,10458.9095,10738.220500000001
1202,2022-08-31,10347,11368.349,Power Industry,"Delhi, India",29.283463541666663,1,9329.121333333333,9609.54325,10100.324
1203,2022-09-15,10347,11094.811,Power Industry,"Delhi, India",30.99739583333333,0,9784.457,9838.92825,10086.060833333335
1204,2022-09-30,10347,4413.919,Power Industry,"Delhi, India",26.771354166666665,0,9925.179333333333,10112.0455,10150.222166666666
1205,2022-10-15,10347,10403.967,Power Industry,"Delhi, India",25.176822916666666,2,8959.026333333333,8547.36425,9144.073833333334
1206,2022-10-31,10347,11642.783,Power Industry,"Delhi, India",23.384803921568626,1,8637.565666666667,9320.2615,9211.011333333334
1207,2022-11-15,10347,11751.628,Power Industry,"Delhi, India",22.1140625,0,8820.223,9388.869999999999,9372.701166666666
1208,2022-11-30,10347,9924.453,Power Industry,"Delhi, India",25.091242283950617,0,11266.125999999998,9553.07425,10112.576166666668
1209,2022-12-15,10347,9743.641,Power Industry,"Delhi, India",16.104166666666668,0,11106.288,10930.70775,9871.926833333333
1210,2022-12-31,10347,9807.072,Power Industry,"Delhi, India",14.469661458333333,1,10473.240666666667,10765.62625,9646.731833333333
1211,2023-01-15,10347,10430.038,Power Industry,"Delhi, India",10.91171875,1,9825.055333333332,10306.6985,10545.590666666665
1212,2023-01-31,10347,10391.139,Power Industry,"Delhi, India",11.980078125,1,9993.583666666667,9976.301,10549.935833333333
1213,2023-02-15,10347,9679.202,Power Industry,"Delhi, India",16.23671875,0,10209.416333333333,10092.9725,10341.3285
1214,2023-02-28,10347,8658.867,Power Industry,"Delhi, India",18.40258620689655,0,10166.793,10076.86275,9995.924166666666
1215,2023-03-15,10347,9731.186,Power Industry,"Delhi, India",23.16953125,1,9576.402666666667,9789.8115,9784.993166666665
1216,2023-03-31,10347,10382.034,Power Industry,"Delhi, India",21.42769607843137,0,9356.418333333333,9615.0985,9782.917333333333
1217,2019-04-15,10353,481.033,Power Industry,"Bhuj, Gujarat",28.58333333333333,0,,,
1218,2019-04-30,10353,743.434,Power Industry,"Bhuj, Gujarat",30.043489583333333,2,481.033,481.033,481.033
1219,2019-05-15,10353,935.966,Power Industry,"Bhuj, Gujarat",29.964583333333334,1,612.2335,612.2335,612.2335
1220,2019-05-31,10353,664.067,Power Industry,"Bhuj, Gujarat",31.21666666666667,0,720.1443333333333,720.1443333333333,720.1443333333333
1221,2019-06-15,10353,917.6,Power Industry,"Bhuj, Gujarat",31.31015625,3,781.1556666666667,706.125,706.125
1222,2019-06-30,10353,891.706,Power Industry,"Bhuj, Gujarat",29.687239583333334,0,839.2109999999999,815.26675,748.42
1223,2019-07-15,10353,881.697,Power Industry,"Bhuj, Gujarat",30.16484375,0,824.4576666666667,852.33475,772.301
1224,2019-07-31,10353,804.416,Power Industry,"Bhuj, Gujarat",29.05563725490196,0,897.0010000000001,838.7675,839.0783333333333
1225,2019-08-15,10353,943.715,Power Industry,"Bhuj, Gujarat",27.206770833333334,3,859.2730000000001,873.85475,849.2420000000001
1226,2019-08-31,10353,723.226,Power Industry,"Bhuj, Gujarat",28.179166666666667,1,876.6093333333333,880.3835,850.5335
1227,2019-09-15,10353,957.018,Power Industry,"Bhuj, Gujarat",27.74895833333333,1,823.7856666666667,838.2635,860.3933333333334
1228,2019-09-30,10353,909.46,Power Industry,"Bhuj, Gujarat",27.71302083333333,0,874.6529999999999,857.09375,866.9630000000001
1229,2019-10-15,10353,1010.635,Power Industry,"Bhuj, Gujarat",27.56848958333333,1,863.2346666666666,883.35475,869.9219999999999
1230,2019-10-31,10353,977.029,Power Industry,"Bhuj, Gujarat",28.8375,1,959.0376666666667,900.08475,891.4116666666667
1231,2019-11-15,10353,1022.4,Power Industry,"Bhuj, Gujarat",25.53411458333333,1,965.708,963.5355,920.1805
1232,2019-11-30,10353,823.891,Power Industry,"Bhuj, Gujarat",22.30859375,0,1003.3546666666666,979.881,933.2946666666667
1233,2019-12-15,10353,967.2,Power Industry,"Bhuj, Gujarat",20.18645833333333,0,941.1066666666666,958.48875,950.0721666666665
1234,2019-12-31,10353,687.732,Power Industry,"Bhuj, Gujarat",16.81299019607843,1,937.8303333333333,947.6299999999999,951.7691666666666
1235,2020-01-15,10353,722.352,Power Industry,"Bhuj, Gujarat",16.025260416666665,1,826.2743333333333,875.30575,914.8145000000001
1236,2020-01-31,10353,641.666,Power Industry,"Bhuj, Gujarat",17.004166666666666,1,792.428,800.29375,866.7673333333333
1237,2020-02-15,10353,581.034,Power Industry,"Bhuj, Gujarat",22.179166666666667,0,683.9166666666666,754.7375,810.8735
1238,2020-02-29,10353,520.466,Power Industry,"Bhuj, Gujarat",24.37472222222222,0,648.3506666666667,658.196,737.3125
1239,2020-03-15,10353,962.613,Power Industry,"Bhuj, Gujarat",23.3546875,1,581.0553333333334,616.3795,686.7416666666667
1240,2020-03-31,10353,502.807,Power Industry,"Bhuj, Gujarat",26.7375,0,688.0376666666667,676.4447500000001,685.9771666666667
1241,2020-05-15,10353,402.182,Power Industry,"Bhuj, Gujarat",30.98177083333333,4,661.962,641.73,655.1563333333334
1242,2020-05-31,10353,585.923,Power Industry,"Bhuj, Gujarat",31.43995098039216,3,622.534,597.017,601.7946666666667
1243,2020-06-15,10353,560.134,Power Industry,"Bhuj, Gujarat",31.72083333333333,1,496.97066666666666,613.38125,592.5041666666666
1244,2020-06-30,10353,596.833,Power Industry,"Bhuj, Gujarat",30.245833333333334,0,516.0796666666666,512.7615000000001,589.0208333333334
1245,2020-07-15,10353,603.505,Power Industry,"Bhuj, Gujarat",29.02578125,0,580.9633333333333,536.268,601.7486666666666
1246,2020-07-31,10353,616.201,Power Industry,"Bhuj, Gujarat",28.8125,1,586.824,586.59875,541.8973333333333
1247,2020-08-15,10353,1108.895,Power Industry,"Bhuj, Gujarat",28.383854166666666,3,605.513,594.16825,560.7963333333333
1248,2020-08-31,10353,1100.602,Power Industry,"Bhuj, Gujarat",26.341666666666665,2,776.2003333333333,731.3585,678.5818333333333
1249,2020-09-15,10353,1040.725,Power Industry,"Bhuj, Gujarat",27.60390625,0,941.8993333333334,857.30075,764.3616666666667
1250,2020-09-30,10353,952.71,Power Industry,"Bhuj, Gujarat",28.39765625,0,1083.4073333333333,966.6057500000001,844.4601666666667
1251,2021-10-15,10353,591.801,Power Industry,"Bhuj, Gujarat",26.38025956284153,19,1031.3456666666668,1050.733,903.773
1252,2021-10-31,10353,507.551,Power Industry,"Bhuj, Gujarat",26.491911764705883,1,861.7453333333333,921.4595,901.8223333333332
1253,2021-11-15,10353,752.452,Power Industry,"Bhuj, Gujarat",25.4953125,1,684.0206666666667,773.19675,883.714
1254,2021-11-30,10353,850.706,Power Industry,"Bhuj, Gujarat",23.011197916666667,0,617.268,701.1285,824.3068333333334
1255,2021-12-15,10353,760.026,Power Industry,"Bhuj, Gujarat",19.658854166666668,0,703.5696666666668,675.6275,782.6575000000001
1256,2021-12-31,10353,834.707,Power Industry,"Bhuj, Gujarat",17.76691176470588,1,787.7280000000001,717.68375,735.8743333333333
1257,2022-01-15,10353,856.978,Power Industry,"Bhuj, Gujarat",16.909114583333334,1,815.1463333333332,799.47275,716.2071666666666
1258,2022-01-31,10353,918.895,Power Industry,"Bhuj, Gujarat",17.989322916666666,1,817.237,825.60425,760.4033333333333
1259,2022-02-15,10353,870.591,Power Industry,"Bhuj, Gujarat",21.00208333333333,0,870.1933333333333,842.6514999999999,828.9606666666667
1260,2022-02-28,10353,588.776,Power Industry,"Bhuj, Gujarat",22.40948275862069,0,882.1546666666667,870.29275,848.6504999999999
1261,2022-03-15,10353,431.092,Power Industry,"Bhuj, Gujarat",30.258333333333333,0,792.7539999999999,808.81,804.9955
1262,2022-03-31,10353,453.538,Power Industry,"Bhuj, Gujarat",29.74828431372549,1,630.1529999999999,702.3385,750.1731666666666
1263,2022-04-15,10353,674.477,Power Industry,"Bhuj, Gujarat",30.97734375,2,491.13533333333334,585.99925,686.645
1264,2022-04-30,10353,525.998,Power Industry,"Bhuj, Gujarat",31.089322916666667,2,519.7023333333333,536.97075,656.2281666666667
1265,2022-05-15,10353,601.946,Power Industry,"Bhuj, Gujarat",31.43984375,3,551.3376666666667,521.27625,590.7453333333334
1266,2022-05-31,10353,792.341,Power Industry,"Bhuj, Gujarat",30.271568627450986,0,600.8069999999999,563.98975,545.9711666666666
1267,2022-06-15,10353,687.334,Power Industry,"Bhuj, Gujarat",30.30755208333333,1,640.095,648.6904999999999,579.8986666666666
1268,2022-06-30,10353,663.162,Power Industry,"Bhuj, Gujarat",31.489322916666666,0,693.8736666666667,651.90475,622.6056666666667
1269,2022-07-15,10353,605.986,Power Industry,"Bhuj, Gujarat",27.70520833333333,2,714.279,686.19575,657.543
1270,2022-07-31,10353,719.501,Power Industry,"Bhuj, Gujarat",27.1625,0,652.1606666666667,687.2057500000001,646.1278333333333
1271,2022-08-15,10353,662.935,Power Industry,"Bhuj, Gujarat",27.09856770833333,2,662.883,668.99575,678.3783333333333
1272,2022-08-31,10353,697.235,Power Industry,"Bhuj, Gujarat",27.3125,1,662.8073333333333,662.896,688.5431666666667
1273,2022-09-15,10353,629.221,Power Industry,"Bhuj, Gujarat",27.971354166666668,0,693.2236666666666,671.4142499999999,672.6921666666666
1274,2022-09-30,10353,640.908,Power Industry,"Bhuj, Gujarat",26.5578125,0,663.1303333333334,677.223,663.0066666666667
1275,2022-10-15,10353,673.098,Power Industry,"Bhuj, Gujarat",27.85739247311828,2,655.788,657.57475,659.2976666666667
1276,2022-10-31,10353,697.847,Power Industry,"Bhuj, Gujarat",28.12205882352941,1,647.7423333333332,660.1155,670.4830000000001
1277,2022-11-15,10353,637.941,Power Industry,"Bhuj, Gujarat",27.078125,0,670.6176666666667,660.2684999999999,666.8739999999999
1278,2022-11-30,10353,700.247,Power Industry,"Bhuj, Gujarat",24.364322916666666,0,669.6286666666666,662.4485,662.7083333333334
1279,2022-12-15,10353,588.709,Power Industry,"Bhuj, Gujarat",21.898958333333333,0,678.6783333333333,677.28325,663.2103333333333
1280,2022-12-30,10353,0.0,Power Industry,"Bhuj, Gujarat",21.11848958333333,1,642.299,656.1859999999999,656.4583333333334
1281,2022-12-31,10353,706.523,Power Industry,"Bhuj, Gujarat",19.175,0,429.652,481.72425,549.6403333333333
1282,2023-01-15,10353,504.907,Power Industry,"Bhuj, Gujarat",18.66145833333333,1,431.74399999999997,498.86974999999995,555.2111666666666
1283,2023-01-31,10353,578.227,Power Industry,"Bhuj, Gujarat",17.18186274509804,1,403.81,450.03475000000003,523.0545000000001
1284,2023-02-15,10353,520.273,Power Industry,"Bhuj, Gujarat",22.681510416666665,0,596.5523333333333,447.41425,513.1021666666667
1285,2023-02-28,10353,574.511,Power Industry,"Bhuj, Gujarat",27.366666666666667,0,534.469,577.4825,483.10650000000004
1286,2023-03-15,10353,477.817,Power Industry,"Bhuj, Gujarat",28.35286458333333,1,557.6703333333334,544.4794999999999,480.7401666666667
1287,2023-03-30,10353,0.0,Power Industry,"Bhuj, Gujarat",26.087760416666665,0,524.2003333333333,537.707,560.3763333333333
1288,2023-03-31,10353,414.122,Power Industry,"Bhuj, Gujarat",25.67708333333333,0,350.776,393.15025,442.6225
1289,2019-04-15,10371,2715.893,Power Industry,"Mumbai, Maharashtra",29.370833333333334,0,,,
1290,2019-04-30,10371,2712.474,Power Industry,"Mumbai, Maharashtra",28.609635416666663,2,2715.893,2715.893,2715.893
1291,2019-05-15,10371,2737.111,Power Industry,"Mumbai, Maharashtra",28.544010416666666,1,2714.1835,2714.1835,2714.1835
1292,2019-05-31,10371,2892.244,Power Industry,"Mumbai, Maharashtra",29.449264705882356,0,2721.826,2721.826,2721.826
1293,2019-06-15,10371,2729.896,Power Industry,"Mumbai, Maharashtra",29.622916666666665,3,2780.6096666666667,2764.4305,2764.4305
1294,2019-06-30,10371,2301.648,Power Industry,"Mumbai, Maharashtra",27.66015625,0,2786.417,2767.93125,2757.5236
1295,2019-07-15,10371,2000.549,Power Industry,"Mumbai, Maharashtra",26.6703125,0,2641.262666666667,2665.2247500000003,2681.5443333333333
1296,2019-07-31,10371,2910.988,Power Industry,"Mumbai, Maharashtra",26.86813725490196,0,2344.031,2481.08425,2562.3203333333336
1297,2019-08-15,10371,2645.466,Power Industry,"Mumbai, Maharashtra",26.55234375,3,2404.395,2485.77025,2595.406
1298,2019-08-31,10371,2698.075,Power Industry,"Mumbai, Maharashtra",26.611274509803923,1,2519.0009999999997,2464.66275,2580.1318333333334
1299,2019-09-15,10371,2633.496,Power Industry,"Mumbai, Maharashtra",26.402604166666663,1,2751.5096666666664,2563.7695,2547.7703333333334
1300,2019-09-30,10371,2619.432,Power Industry,"Mumbai, Maharashtra",26.71015625,0,2659.0123333333336,2722.0062499999995,2531.703666666667
1301,2019-10-15,10371,2619.913,Power Industry,"Mumbai, Maharashtra",27.78020833333333,1,2650.3343333333332,2649.11725,2584.6676666666667
1302,2019-10-31,10371,2611.564,Power Industry,"Mumbai, Maharashtra",26.97279411764706,1,2624.2803333333336,2642.729,2687.895
1303,2019-11-15,10371,2562.455,Power Industry,"Mumbai, Maharashtra",26.86067708333333,1,2616.9696666666664,2621.1012499999997,2637.991
1304,2019-11-30,10371,2459.58,Power Industry,"Mumbai, Maharashtra",27.101302083333334,0,2597.9773333333333,2603.341,2624.1558333333332
1305,2019-12-15,10371,2535.968,Power Industry,"Mumbai, Maharashtra",26.572135416666665,0,2544.533,2563.3779999999997,2584.4066666666668
1306,2019-12-31,10371,2691.127,Power Industry,"Mumbai, Maharashtra",25.204166666666666,1,2519.3343333333332,2542.39175,2568.152
1307,2020-01-15,10371,2572.603,Power Industry,"Mumbai, Maharashtra",23.19296875,1,2562.225,2562.2825,2580.1011666666664
1308,2020-01-31,10371,2751.936,Power Industry,"Mumbai, Maharashtra",22.94264705882353,1,2599.8993333333333,2564.8195,2572.2161666666666
1309,2020-02-15,10371,2588.393,Power Industry,"Mumbai, Maharashtra",24.44296875,0,2671.8886666666667,2637.9085,2595.6115
1310,2020-02-29,10371,2396.536,Power Industry,"Mumbai, Maharashtra",26.079722222222223,0,2637.6440000000002,2651.0147500000003,2599.9345
1311,2020-03-15,10371,2563.419,Power Industry,"Mumbai, Maharashtra",24.547135416666663,1,2578.955,2577.367,2589.427166666667
1312,2020-03-31,10371,2640.81,Power Industry,"Mumbai, Maharashtra",27.47426470588235,0,2516.116,2575.071,2594.0023333333334
1313,2020-04-15,10371,2393.532,Power Industry,"Mumbai, Maharashtra",28.137760416666666,3,2533.588333333333,2547.2895,2585.6161666666667
1314,2020-04-30,10371,2395.546,Power Industry,"Mumbai, Maharashtra",29.4890625,0,2532.587,2498.57425,2555.771
1315,2020-05-15,10371,2379.673,Power Industry,"Mumbai, Maharashtra",29.72734375,1,2476.6293333333333,2498.32675,2496.3726666666666
1316,2020-05-31,10371,2745.549,Power Industry,"Mumbai, Maharashtra",30.23112745098039,3,2389.5836666666664,2452.39025,2461.586
1317,2020-06-15,10371,2563.475,Power Industry,"Mumbai, Maharashtra",27.804166666666667,1,2506.9226666666664,2478.575,2519.754833333333
1318,2020-06-30,10371,2606.478,Power Industry,"Mumbai, Maharashtra",27.604947916666667,0,2562.899,2521.0607499999996,2519.7641666666664
1319,2020-07-15,10371,2319.609,Power Industry,"Mumbai, Maharashtra",27.023177083333334,0,2638.500666666667,2573.79375,2514.0421666666666
1320,2020-07-31,10371,2738.895,Power Industry,"Mumbai, Maharashtra",26.99019607843137,1,2496.520666666667,2558.77775,2501.7216666666664
1321,2020-08-15,10371,2317.602,Power Industry,"Mumbai, Maharashtra",26.81875,3,2554.994,2557.11425,2558.9465
1322,2020-08-31,10371,2793.065,Power Industry,"Mumbai, Maharashtra",26.308333333333334,2,2458.7019999999998,2495.6459999999997,2548.6013333333335
1323,2020-09-15,10371,2658.844,Power Industry,"Mumbai, Maharashtra",27.29140625,0,2616.520666666667,2542.29275,2556.520666666667
1324,2020-09-30,10371,2633.746,Power Industry,"Mumbai, Maharashtra",26.81145833333333,0,2589.837,2627.1014999999998,2572.4155
1325,2021-10-15,10371,2572.951,Power Industry,"Mumbai, Maharashtra",26.947386264216973,19,2695.2183333333332,2600.81425,2576.9601666666663
1326,2021-10-31,10371,2736.279,Power Industry,"Mumbai, Maharashtra",27.223529411764705,1,2621.847,2664.6515,2619.183833333333
1327,2021-11-15,10371,2529.281,Power Industry,"Mumbai, Maharashtra",27.1640625,1,2647.6586666666667,2650.455,2618.7478333333333
1328,2021-11-30,10371,2535.952,Power Industry,"Mumbai, Maharashtra",27.263541666666665,0,2612.837,2618.06425,2654.0276666666664
1329,2021-12-15,10371,2499.499,Power Industry,"Mumbai, Maharashtra",24.620572916666667,0,2600.5040000000004,2593.61575,2611.1755
1330,2021-12-31,10371,2719.363,Power Industry,"Mumbai, Maharashtra",23.15196078431373,1,2521.577333333333,2575.25275,2584.618
1331,2022-01-15,10371,2545.981,Power Industry,"Mumbai, Maharashtra",22.82239583333333,1,2584.938,2571.02375,2598.8875
1332,2022-01-31,10371,2695.852,Power Industry,"Mumbai, Maharashtra",22.58333333333333,1,2588.2809999999995,2575.19875,2594.3925
1333,2022-02-15,10371,2541.042,Power Industry,"Mumbai, Maharashtra",22.74609375,0,2653.732,2615.17375,2587.654666666667
1334,2022-02-28,10371,2218.643,Power Industry,"Mumbai, Maharashtra",24.13571428571429,0,2594.2916666666665,2625.5595,2589.6148333333335
1335,2022-03-15,10371,2542.638,Power Industry,"Mumbai, Maharashtra",28.043489583333333,0,2485.179,2500.3795,2536.73
1336,2022-03-31,10371,2466.264,Power Industry,"Mumbai, Maharashtra",28.4578431372549,1,2434.1076666666663,2499.54375,2543.9198333333334
1337,2022-04-15,10371,2480.244,Power Industry,"Mumbai, Maharashtra",28.238802083333333,2,2409.181666666667,2442.14675,2501.7366666666667
1338,2022-04-30,10371,2427.708,Power Industry,"Mumbai, Maharashtra",29.86796875,2,2496.382,2426.94725,2490.7805000000003
1339,2022-05-15,10371,2545.816,Power Industry,"Mumbai, Maharashtra",29.730208333333334,3,2458.072,2479.2135,2446.0898333333334
1340,2022-05-31,10371,2743.544,Power Industry,"Mumbai, Maharashtra",30.11936274509804,0,2484.5893333333333,2480.008,2446.8855
1341,2022-06-15,10371,2520.096,Power Industry,"Mumbai, Maharashtra",28.9328125,1,2572.3559999999998,2549.328,2534.369
1342,2022-06-30,10371,1835.344,Power Industry,"Mumbai, Maharashtra",26.95598958333333,0,2603.152,2559.2909999999997,2530.612
1343,2022-07-15,10371,1471.205,Power Industry,"Mumbai, Maharashtra",25.8515625,2,2366.328,2411.2,2425.458666666667
1344,2022-07-31,10371,2702.156,Power Industry,"Mumbai, Maharashtra",26.58529411764706,0,1942.2150000000001,2142.54725,2257.2855
1345,2022-08-15,10371,2503.099,Power Industry,"Mumbai, Maharashtra",26.67890625,2,2002.9016666666666,2132.20025,2303.0268333333333
1346,2022-08-31,10371,2628.239,Power Industry,"Mumbai, Maharashtra",26.367401960784317,1,2225.4866666666667,2127.951,2295.907333333333
1347,2022-09-15,10371,2461.576,Power Industry,"Mumbai, Maharashtra",26.90859375,0,2611.164666666667,2326.17475,2276.6898333333334
1348,2022-09-30,10371,2506.383,Power Industry,"Mumbai, Maharashtra",25.751822916666665,0,2530.9713333333334,2573.7675,2266.9365000000003
1349,2022-10-15,10371,2544.813,Power Industry,"Mumbai, Maharashtra",26.653125,2,2532.0660000000003,2524.82425,2378.7763333333332
1350,2022-10-31,10371,2697.429,Power Industry,"Mumbai, Maharashtra",26.25808823529412,1,2504.2573333333335,2535.25275,2557.711
1351,2022-11-15,10371,2506.987,Power Industry,"Mumbai, Maharashtra",26.128645833333334,0,2582.875,2552.5502500000002,2556.923166666667
1352,2022-11-30,10371,2540.554,Power Industry,"Mumbai, Maharashtra",25.484114583333334,0,2583.076333333333,2563.9030000000002,2557.5711666666666
1353,2022-12-15,10371,2452.535,Power Industry,"Mumbai, Maharashtra",26.194791666666667,0,2581.6566666666663,2572.44575,2542.957
1354,2022-12-31,10371,2713.913,Power Industry,"Mumbai, Maharashtra",24.882598039215686,1,2500.025333333333,2549.3762500000003,2541.450166666667
1355,2023-01-15,10371,2375.659,Power Industry,"Mumbai, Maharashtra",23.1203125,1,2569.000666666667,2553.49725,2576.0385
1356,2023-01-31,10371,2645.441,Power Industry,"Mumbai, Maharashtra",22.354901960784314,1,2514.0356666666667,2520.66525,2547.8461666666667
1357,2023-02-15,10371,2514.675,Power Industry,"Mumbai, Maharashtra",25.310416666666665,0,2578.337666666667,2546.8869999999997,2539.1815
1358,2023-02-28,10371,2247.871,Power Industry,"Mumbai, Maharashtra",26.38422619047619,0,2511.9249999999997,2562.422,2540.462833333333
1359,2023-03-15,10371,2572.045,Power Industry,"Mumbai, Maharashtra",28.4296875,1,2469.329,2445.9115,2491.682333333333
1360,2023-03-31,10371,2732.484,Power Industry,"Mumbai, Maharashtra",26.26936274509804,0,2444.8636666666666,2495.008,2511.6006666666667
1361,2019-04-15,10377,1041.037,Power Industry,"Dahej, Gujarat",33.6875,0,,,
1362,2019-04-30,10377,366.869,Power Industry,"Hazira, Gujarat",31.020052083333333,2,1041.037,1041.037,1041.037
1363,2019-05-15,10377,684.34,Power Industry,"Hazira, Gujarat",28.9140625,1,703.953,703.953,703.953
1364,2019-05-31,10377,594.358,Power Industry,"Hazira, Gujarat",30.42328431372549,0,697.4153333333334,697.4153333333334,697.4153333333334
1365,2019-06-15,10377,437.838,Power Industry,"Hazira, Gujarat",29.848177083333333,3,548.5223333333333,671.6510000000001,671.6510000000001
1366,2019-06-30,10377,2260.0,Power Industry,"Hazira, Gujarat",28.6234375,0,572.1786666666666,520.85125,624.8884
1367,2019-07-15,10377,501.493,Power Industry,"Hazira, Gujarat",27.934635416666666,0,1097.3986666666667,994.134,897.407
1368,2019-07-31,10377,682.901,Power Industry,"Hazira, Gujarat",28.1875,0,1066.4436666666666,948.42225,807.4830000000001
1369,2019-08-15,10377,773.442,Power Industry,"Hazira, Gujarat",27.265364583333334,3,1148.1313333333335,970.558,860.1550000000001
1370,2019-08-31,10377,777.059,Power Industry,"Hazira, Gujarat",27.445833333333333,1,652.612,1054.459,875.0053333333334
1371,2019-09-15,10377,348.231,Power Industry,"Hazira, Gujarat",27.268229166666668,1,744.4673333333334,683.72375,905.4555
1372,2019-09-30,10377,433.097,Power Industry,"Hazira, Gujarat",27.576822916666668,0,632.9106666666667,645.40825,890.5210000000001
1373,2019-10-15,10377,570.092,Power Industry,"Hazira, Gujarat",28.043229166666663,1,519.4623333333333,582.9572499999999,586.0371666666666
1374,2019-10-31,10377,672.883,Power Industry,"Hazira, Gujarat",28.03406862745098,1,450.47333333333336,532.11975,597.4703333333333
1375,2019-11-15,10377,1932.133,Power Industry,"Dahej, Gujarat",27.121875,1,558.6906666666667,506.07574999999997,595.8006666666666
1376,2019-11-30,10377,493.873,Power Industry,"Hazira, Gujarat",26.5125,0,1058.3693333333333,902.05125,788.9158333333335
1377,2019-12-15,10377,1338.952,Power Industry,"Dahej, Gujarat",25.10442708333333,0,1032.963,917.24525,741.7181666666667
1378,2019-12-31,10377,171.481,Power Industry,"Hazira, Gujarat",23.542892156862745,1,1254.986,1109.46025,906.8383333333335
1379,2020-01-15,10377,3150.0,Power Industry,"Hazira, Gujarat",22.04427083333333,1,668.102,984.1097500000001,863.2356666666668
1380,2020-01-31,10377,2490.0,Power Industry,"Hazira, Gujarat",21.609803921568627,1,1553.4776666666667,1288.5765000000001,1293.2203333333334
1381,2020-02-15,10377,3800.0,Power Industry,"Hazira, Gujarat",24.056510416666665,0,1937.1603333333333,1787.6082500000002,1596.0731666666668
1382,2020-02-29,10377,4760.0,Power Industry,"Hazira, Gujarat",25.65833333333333,0,3146.6666666666665,2402.87025,1907.3843333333334
1383,2020-03-15,10377,3770.0,Power Industry,"Hazira, Gujarat",24.51848958333333,1,3683.3333333333335,3550.0,2618.4055000000003
1384,2020-03-31,10377,2633.184,Power Industry,"Dahej, Gujarat",29.35514705882353,0,4110.0,3705.0,3023.5801666666666
1385,2020-04-15,10377,24.816,Power Industry,"Dahej, Gujarat",32.44609375,3,3721.0613333333336,3740.7960000000003,3433.864
1386,2020-04-30,10377,9030.0,Power Industry,"Hazira, Gujarat",30.792447916666667,0,2142.6666666666665,2797.0000000000005,2913.0
1387,2020-05-15,10377,8750.0,Power Industry,"Hazira, Gujarat",30.722916666666663,1,3896.0,3864.5000000000005,4003.0
1388,2020-05-31,10377,2185.23,Power Industry,"Dahej, Gujarat",32.6953431372549,3,5934.938666666666,5109.5,4828.0
1389,2020-06-15,10377,7590.0,Power Industry,"Hazira, Gujarat",28.872916666666665,1,6655.076666666667,4997.5115000000005,4398.871666666667
1390,2020-06-30,10377,2960.659,Power Industry,"Dahej, Gujarat",29.459375,0,6175.076666666667,6888.807500000001,5035.538333333333
1391,2020-07-15,10377,3004.383,Power Industry,"Dahej, Gujarat",28.94921875,0,4245.296333333333,5371.472250000001,5090.117499999999
1392,2020-07-31,10377,7394.186,Power Industry,"Dahej, Gujarat",28.44656862745098,1,4518.347333333333,3935.068,5586.7119999999995
1393,2020-08-15,10377,10313.34,Power Industry,"Dahej, Gujarat",28.23671875,3,4453.076,5237.307000000001,5314.076333333333
1394,2020-08-31,10377,969.631,Power Industry,"Dahej, Gujarat",27.21519607843137,2,6903.969666666667,5918.142,5574.632999999999
1395,2020-09-05,10377,0.0,Power Industry,"Delhi, India",29.900367647058825,0,6225.719,5420.385,5372.033166666667
1396,2020-09-15,10377,300.0,Power Industry,"Hazira, Gujarat",28.066145833333334,0,3760.990333333333,4669.28925,4107.033166666667
